age,annual_income,avg_monthly_spend,credit_utilization,tenure_years,num_products,risk_score
18,42685.0,1579.0,0.44,0.0,1,51.1
62,84299.0,3784.0,0.33,10.7,2,34.1
72,113146.0,5043.0,0.0,2.3,1,22.8
70,162602.0,3616.0,0.0,0.4,1,21.6
38,89028.0,3427.0,0.1,15.9,1,25.0
47,95444.0,3507.0,0.09,2.9,1,27.6
30,77928.0,2031.0,0.02,4.9,3,16.2
51,79656.0,2367.0,0.33,5.5,3,44.2
21,60091.0,1573.0,0.17,3.0,1,30.8
45,84038.0,2905.0,0.15,1.1,1,28.0
55,123136.0,5351.0,0.0,7.0,1,9.5
48,85970.0,3947.0,0.06,8.1,4,20.2
72,110726.0,4513.0,0.27,4.0,1,43.5
44,65328.0,2142.0,0.36,3.4,3,26.4
22,58500.0,2843.0,0.13,0.6,3,14.1
42,84794.0,3007.0,0.09,0.4,1,29.2
20,35976.0,1173.0,0.27,2.0,1,36.5
50,96797.0,4378.0,0.0,1.9,2,22.4
21,58698.0,1340.0,0.32,3.0,1,35.2
42,95602.0,2096.0,0.16,7.7,1,15.1
37,92586.0,3958.0,0.11,5.4,2,19.5
51,92614.0,4231.0,0.21,3.6,1,38.3
43,66055.0,1261.0,0.23,0.9,2,31.0
22,43941.0,1851.0,0.43,4.0,3,41.6
52,118832.0,3662.0,0.0,2.4,1,5.6
45,86482.0,3470.0,0.29,0.6,1,28.0
46,111392.0,2358.0,0.04,3.4,1,26.2
26,68679.0,3372.0,0.22,8.0,4,27.8
69,124106.0,5714.0,0.01,10.9,3,19.8
55,110081.0,3324.0,0.0,0.1,1,16.2
67,92053.0,4275.0,0.04,10.9,3,9.4
23,62204.0,2892.0,0.15,1.6,1,27.1
36,54645.0,1751.0,0.15,0.2,1,25.8
61,98926.0,4771.0,0.39,9.4,2,34.2
74,128403.0,6321.0,0.0,10.0,8,10.7
28,48220.0,1153.0,0.66,4.5,4,56.6
19,61190.0,1156.0,0.14,1.0,2,25.4
64,84324.0,2336.0,0.19,8.4,2,22.2
61,120350.0,3967.0,0.0,7.7,4,25.0
61,93233.0,1842.0,0.0,11.0,2,16.5
26,45793.0,978.0,0.3,4.0,1,36.9
38,54070.0,2652.0,0.31,17.2,3,29.3
41,70510.0,2908.0,0.67,23.0,3,51.7
51,62586.0,2868.0,0.28,0.6,3,39.3
39,68574.0,3363.0,0.49,9.5,4,39.5
20,70492.0,2063.0,0.37,2.0,1,33.6
29,61969.0,2454.0,0.04,2.5,2,10.0
45,66337.0,1513.0,0.38,4.7,2,49.0
47,89794.0,3148.0,0.27,0.3,1,33.6
43,83668.0,1980.0,0.53,3.5,3,52.9
65,137349.0,3024.0,0.17,10.2,2,26.1
38,87461.0,1745.0,0.12,1.2,1,31.0
45,88584.0,3188.0,0.06,2.8,2,21.7
73,131176.0,6340.0,0.0,14.0,4,6.0
43,79584.0,1651.0,0.3,2.8,2,31.1
50,88869.0,2969.0,0.01,2.2,3,17.8
38,100484.0,3976.0,0.3,2.9,1,28.8
52,67866.0,2253.0,0.56,3.7,2,47.7
69,127319.0,5992.0,0.0,5.0,1,11.4
51,89538.0,1989.0,0.03,8.1,2,16.0
58,95228.0,1664.0,0.0,3.0,2,15.9
68,103307.0,3041.0,0.0,8.5,1,16.1
64,109105.0,3839.0,0.11,3.8,4,28.6
35,71347.0,1794.0,0.15,2.1,1,26.4
28,57379.0,1278.0,0.31,5.4,2,28.3
74,108260.0,4709.0,0.0,6.3,1,6.4
40,49420.0,1134.0,0.2,4.1,1,30.8
65,97143.0,3052.0,0.0,0.3,2,16.5
39,69116.0,3351.0,0.04,0.9,1,21.1
34,73068.0,2710.0,0.28,1.7,3,37.3
22,85846.0,2855.0,0.16,1.7,1,35.9
61,93961.0,2694.0,0.24,5.6,1,22.9
28,48244.0,1641.0,0.43,0.1,1,40.5
47,75683.0,3114.0,0.33,7.0,1,35.7
32,70700.0,3117.0,0.09,1.5,2,19.1
44,91630.0,3512.0,0.25,1.9,4,26.5
52,103325.0,4444.0,0.0,3.8,1,24.6
50,102416.0,2009.0,0.25,1.2,1,29.1
37,88938.0,1525.0,0.32,10.8,3,26.7
33,65417.0,2692.0,0.16,0.4,1,23.5
51,121997.0,3098.0,0.08,2.9,2,28.6
19,47478.0,2180.0,0.44,1.0,1,42.5
52,94040.0,3247.0,0.0,4.8,3,10.6
57,117837.0,3844.0,0.0,1.7,1,14.9
73,126096.0,5350.0,0.0,2.7,1,18.3
45,50387.0,2085.0,0.37,6.1,1,43.2
64,106885.0,4291.0,0.0,18.1,3,14.5
56,110129.0,4368.0,0.0,11.2,3,10.2
23,37448.0,1267.0,0.41,2.1,1,40.7
26,72460.0,3445.0,0.32,8.0,2,45.2
37,80252.0,3720.0,0.03,0.0,3,26.6
18,69359.0,1918.0,0.3,0.0,1,36.8
25,49621.0,2158.0,0.36,7.0,3,26.3
72,131338.0,6090.0,0.04,1.1,1,19.3
40,80394.0,2997.0,0.42,0.3,1,38.6
20,80491.0,2832.0,0.0,1.4,1,15.0
21,96991.0,3789.0,0.08,2.8,1,18.4
42,103475.0,2287.0,0.0,6.6,1,15.4
64,114008.0,2232.0,0.0,4.9,1,17.8
55,130815.0,5757.0,0.31,1.4,1,34.4
32,77452.0,2771.0,0.03,3.5,2,13.6
38,61981.0,1286.0,0.21,13.0,4,25.1
52,91811.0,2804.0,0.0,8.4,6,13.1
74,130225.0,3465.0,0.0,2.0,1,9.5
70,126389.0,5795.0,0.15,20.2,2,21.4
70,97121.0,3261.0,0.05,6.2,3,15.9
63,89197.0,3204.0,0.34,0.3,1,38.9
69,107680.0,2639.0,0.06,0.2,2,22.1
31,75218.0,3257.0,0.03,0.9,1,21.3
53,103538.0,4936.0,0.27,6.5,1,33.5
29,66920.0,2883.0,0.68,1.0,1,53.5
34,58284.0,1929.0,0.4,3.6,3,43.6
56,123254.0,5485.0,0.22,0.5,1,31.5
26,45119.0,1035.0,0.18,8.0,5,31.9
52,111935.0,2289.0,0.0,2.1,1,23.0
30,77082.0,2411.0,0.11,11.9,3,27.0
32,87605.0,1990.0,0.0,14.0,3,8.0
35,65334.0,1653.0,0.07,0.0,2,30.7
68,109460.0,3959.0,0.32,3.1,3,37.9
50,90826.0,2737.0,0.28,0.1,1,40.3
23,50454.0,2297.0,0.46,5.0,4,48.4
44,86179.0,2084.0,0.36,3.7,1,41.7
40,101686.0,5073.0,0.0,0.4,1,14.4
44,63347.0,1815.0,0.06,0.6,1,27.9
51,81342.0,2753.0,0.0,2.4,1,20.5
73,106114.0,2237.0,0.03,14.1,4,6.8
63,104184.0,3748.0,0.06,5.9,1,18.2
55,93967.0,4577.0,0.09,10.1,3,14.3
31,78785.0,3281.0,0.0,2.3,1,11.7
53,94106.0,2334.0,0.04,0.2,1,26.5
70,118543.0,3725.0,0.0,18.3,3,3.0
25,65977.0,2035.0,0.14,0.1,3,21.9
52,96081.0,1915.0,0.0,14.7,3,22.1
36,83750.0,3869.0,0.12,2.3,2,23.7
47,84565.0,2485.0,0.06,0.1,1,26.7
31,91896.0,3046.0,0.04,5.8,6,24.9
37,112524.0,2968.0,0.0,19.0,7,13.9
66,119793.0,2605.0,0.0,16.9,6,11.9
42,83820.0,3917.0,0.29,0.9,2,36.9
57,107769.0,1930.0,0.45,1.0,2,49.0
41,62685.0,1880.0,0.36,4.2,2,38.4
31,69902.0,2868.0,0.31,5.1,2,39.3
43,70630.0,1904.0,0.18,6.7,1,26.2
55,103650.0,3269.0,0.36,1.0,1,40.2
40,67105.0,2381.0,0.11,16.0,3,27.4
39,71628.0,3570.0,0.09,5.1,6,20.4
65,79920.0,3352.0,0.38,9.4,1,38.1
74,101201.0,4949.0,0.25,3.9,3,35.3
36,78523.0,3123.0,0.46,2.7,1,48.9
63,92567.0,2373.0,0.14,18.9,5,19.7
68,127557.0,3348.0,0.0,4.4,3,11.5
20,39692.0,1750.0,0.3,2.0,1,37.7
59,107599.0,3327.0,0.0,15.3,3,13.2
36,61772.0,1792.0,0.46,5.6,4,50.1
26,66982.0,3227.0,0.21,4.0,2,34.3
45,60978.0,1043.0,0.36,0.0,2,47.4
37,67602.0,2310.0,0.4,0.2,1,38.7
62,91707.0,3898.0,0.18,1.1,1,25.5
24,72048.0,2969.0,0.06,1.0,3,24.9
31,74134.0,2144.0,0.13,1.5,1,32.4
26,42711.0,1474.0,0.13,1.8,1,26.1
72,113352.0,1910.0,0.0,2.2,1,15.1
74,107215.0,3698.0,0.0,2.7,2,10.6
36,87454.0,3179.0,0.18,0.5,3,32.6
64,125873.0,5768.0,0.21,0.2,2,32.1
69,91175.0,2160.0,0.16,5.6,2,24.2
31,79601.0,3516.0,0.27,3.9,2,38.6
73,105251.0,4273.0,0.0,2.9,3,18.0
55,92206.0,3584.0,0.28,5.0,1,34.4
70,114484.0,3413.0,0.0,8.8,1,19.9
53,120849.0,3494.0,0.01,2.8,2,30.3
57,83342.0,3343.0,0.37,5.1,2,37.0
34,83321.0,4139.0,0.18,15.3,2,18.6
47,68827.0,2077.0,0.19,9.2,3,21.5
26,42591.0,2014.0,0.48,2.8,1,49.8
50,90427.0,3275.0,0.24,5.2,2,26.3
73,117926.0,5378.0,0.0,1.0,1,17.6
69,70315.0,1681.0,0.22,4.1,2,29.9
42,97794.0,4115.0,0.1,19.9,8,23.1
31,35113.0,1562.0,0.55,3.7,2,56.9
28,61411.0,2727.0,0.24,10.0,5,21.7
70,133914.0,5735.0,0.0,2.6,3,26.5
52,125538.0,3365.0,0.0,33.8,5,0.0
58,94154.0,3207.0,0.0,4.3,1,18.5
31,45706.0,1218.0,0.12,0.2,1,22.6
47,105758.0,2972.0,0.07,4.4,2,19.7
58,112577.0,3007.0,0.0,1.6,2,14.3
21,47865.0,1251.0,0.34,0.2,1,48.6
21,45964.0,1828.0,0.41,3.0,1,42.6
45,73239.0,2808.0,0.26,1.6,2,36.0
25,54831.0,1287.0,0.5,7.0,1,40.7
19,57541.0,2285.0,0.26,1.0,1,27.9
58,91110.0,2402.0,0.37,1.1,1,39.2
63,99006.0,2316.0,0.21,18.2,5,25.6
39,86419.0,3593.0,0.09,2.2,1,23.7
58,77364.0,2225.0,0.28,4.6,2,39.1
73,111961.0,3991.0,0.0,4.7,1,18.1
72,91261.0,2130.0,0.22,4.1,1,30.8
33,71226.0,2644.0,0.14,12.3,3,24.8
46,56109.0,1324.0,0.37,5.6,1,39.9
66,122550.0,2724.0,0.15,2.6,1,32.7
65,88280.0,2609.0,0.24,9.9,3,31.7
47,59811.0,2572.0,0.33,1.0,1,43.9
29,59346.0,1338.0,0.4,3.9,2,45.5
52,118067.0,2428.0,0.05,15.0,4,21.9
28,74268.0,1316.0,0.52,4.9,4,52.5
63,76765.0,2344.0,0.29,8.5,2,41.8
67,90253.0,2353.0,0.27,5.3,1,30.7
38,69666.0,1839.0,0.25,9.1,1,34.1
38,109175.0,5393.0,0.0,14.5,2,5.5
22,42316.0,979.0,0.35,1.6,1,45.2
65,94037.0,3004.0,0.0,0.9,1,19.8
37,97311.0,4821.0,0.22,3.3,2,36.3
54,97724.0,1728.0,0.3,6.1,1,43.0
20,69795.0,2784.0,0.62,1.3,1,60.7
61,92294.0,2680.0,0.23,0.0,1,31.6
50,88475.0,4147.0,0.2,2.1,1,25.7
70,133734.0,6294.0,0.0,17.3,8,13.6
26,59027.0,1746.0,0.44,5.9,2,41.6
26,78046.0,1877.0,0.38,2.6,1,44.6
21,61009.0,1887.0,0.13,1.1,1,25.0
52,76806.0,3751.0,0.13,2.2,1,22.0
34,70555.0,1838.0,0.04,0.9,3,20.9
51,105921.0,5230.0,0.0,0.6,1,22.2
41,89241.0,3925.0,0.14,11.9,2,22.9
49,88196.0,2256.0,0.3,30.3,8,18.3
18,23224.0,999.0,0.68,0.0,3,69.9
25,33060.0,606.0,0.21,0.3,1,31.7
62,80650.0,2818.0,0.06,2.0,4,11.1
40,70343.0,2010.0,0.33,3.1,1,42.8
64,101143.0,3125.0,0.0,1.1,2,19.3
57,76269.0,2473.0,0.03,1.8,1,20.0
29,80138.0,2679.0,0.12,1.1,2,25.6
71,96243.0,3710.0,0.0,7.4,2,15.2
29,44242.0,1765.0,0.19,6.2,3,36.6
63,106924.0,5260.0,0.0,5.0,4,19.7
64,121409.0,5110.0,0.0,2.4,1,20.0
32,99223.0,3929.0,0.11,12.0,3,18.8
58,108338.0,3223.0,0.0,17.5,3,19.5
36,96897.0,1995.0,0.14,1.0,2,32.1
43,63419.0,1181.0,0.14,1.3,1,32.8
69,145196.0,4732.0,0.0,3.7,3,19.4
46,57278.0,2231.0,0.12,0.5,3,31.6
39,69242.0,2655.0,0.65,2.9,1,59.4
57,106810.0,5173.0,0.47,4.4,1,44.2
38,51522.0,1515.0,0.18,3.7,1,30.6
68,97694.0,3673.0,0.11,2.0,1,36.1
55,79711.0,3688.0,0.13,3.9,1,26.9
37,69747.0,2102.0,0.1,15.9,4,24.2
74,140124.0,4567.0,0.0,1.2,1,25.4
46,85452.0,4053.0,0.0,5.3,2,20.0
68,104654.0,3664.0,0.0,0.2,1,28.2
21,20000.0,866.0,0.43,0.3,1,34.9
72,123401.0,5905.0,0.0,4.0,2,8.7
24,70650.0,2522.0,0.2,0.6,1,40.1
45,58500.0,1188.0,0.13,0.1,3,24.5
45,82995.0,3657.0,0.14,0.9,1,28.3
21,58095.0,2552.0,0.25,3.0,1,41.9
39,91269.0,1871.0,0.33,6.1,2,37.8
29,53928.0,1884.0,0.28,1.1,2,44.9
62,91270.0,3003.0,0.22,5.5,2,28.7
20,47153.0,2117.0,0.15,1.0,1,31.6
39,96067.0,2481.0,0.12,4.8,3,24.9
61,118858.0,3670.0,0.0,2.7,2,26.1
19,52480.0,1933.0,0.31,1.0,2,36.6
41,94497.0,3204.0,0.09,23.0,2,8.6
51,55670.0,2700.0,0.52,13.9,1,41.4
44,94675.0,4610.0,0.17,0.0,1,28.1
72,99619.0,1931.0,0.12,10.8,4,18.0
58,126105.0,3354.0,0.0,0.3,1,16.4
18,35636.0,603.0,0.49,0.0,1,54.9
25,47209.0,1444.0,0.55,1.7,2,59.0
40,86436.0,3348.0,0.19,2.4,2,32.0
55,105884.0,3428.0,0.0,0.5,3,16.5
23,50905.0,962.0,0.39,0.6,1,40.3
39,82371.0,1911.0,0.12,6.5,3,13.2
42,87831.0,1971.0,0.28,14.4,2,31.0
35,77897.0,2625.0,0.16,4.7,2,23.9
34,64732.0,2541.0,0.12,6.3,1,31.3
29,72378.0,1969.0,0.59,7.2,4,44.9
23,78696.0,1654.0,0.42,1.5,1,41.2
43,63218.0,2736.0,0.44,0.2,1,45.6
44,70199.0,3179.0,0.22,0.0,1,35.7
25,60409.0,1564.0,0.25,2.2,1,42.8
36,57357.0,1760.0,0.49,1.4,1,41.6
59,73749.0,1431.0,0.03,0.3,1,20.4
18,67997.0,1649.0,0.28,0.0,1,29.9
74,85368.0,3605.0,0.11,0.7,1,30.4
46,79164.0,2283.0,0.09,12.3,2,15.7
62,115784.0,4264.0,0.0,0.8,2,19.1
66,113200.0,5457.0,0.29,3.9,3,34.5
52,86591.0,3532.0,0.3,4.5,1,36.2
57,81938.0,2604.0,0.06,3.9,1,20.5
31,72358.0,2091.0,0.02,0.5,3,15.8
52,77574.0,1786.0,0.0,1.9,1,19.4
65,111989.0,4689.0,0.09,0.3,2,21.5
62,106514.0,2174.0,0.51,2.5,2,53.2
37,76665.0,1435.0,0.22,1.0,3,32.7
73,107995.0,2177.0,0.0,4.1,1,12.6
66,139725.0,3460.0,0.0,5.9,2,28.9
30,71373.0,2682.0,0.15,3.8,1,35.5
55,91819.0,4167.0,0.06,2.8,3,34.4
66,113164.0,5630.0,0.09,2.4,1,22.2
63,93983.0,3858.0,0.0,9.2,1,11.0
66,103405.0,2227.0,0.37,1.2,1,45.3
25,95879.0,2486.0,0.14,6.6,2,30.2
60,90489.0,1906.0,0.17,7.1,1,27.6
37,73233.0,1503.0,0.1,2.7,3,14.3
50,83158.0,2960.0,0.0,1.8,1,14.2
43,66005.0,3095.0,0.24,3.2,3,35.0
56,103516.0,4087.0,0.0,0.5,2,16.4
38,76147.0,3301.0,0.36,0.2,1,34.5
70,127665.0,4290.0,0.0,0.6,1,18.4
66,121359.0,3945.0,0.21,1.0,1,16.1
59,114311.0,5477.0,0.0,3.5,1,15.1
60,88227.0,3594.0,0.19,9.5,3,24.3
71,124814.0,3991.0,0.0,1.3,4,20.8
58,109579.0,3041.0,0.0,13.7,3,15.5
26,45884.0,907.0,0.37,8.0,2,39.8
41,74421.0,3277.0,0.17,16.0,4,26.1
54,72958.0,1628.0,0.69,9.1,2,55.8
66,119244.0,4034.0,0.0,2.3,1,11.5
58,109575.0,4154.0,0.12,0.4,2,27.1
34,92255.0,3826.0,0.0,4.2,1,13.4
41,75768.0,1473.0,0.24,4.1,2,25.3
38,82372.0,1402.0,0.15,9.5,4,26.7
68,126416.0,5082.0,0.0,27.6,2,0.0
56,85892.0,2732.0,0.3,3.5,2,39.7
72,102811.0,2334.0,0.29,2.1,2,30.1
58,88757.0,4385.0,0.13,1.0,2,25.8
56,91961.0,3958.0,0.51,0.0,1,47.5
30,52942.0,1903.0,0.32,3.6,5,42.9
28,53403.0,2140.0,0.28,4.1,1,37.7
63,118814.0,2594.0,0.0,8.7,1,11.3
36,71755.0,3497.0,0.11,3.5,3,23.9
28,68200.0,3402.0,0.32,10.0,2,40.6
30,57739.0,2210.0,0.33,4.9,2,44.5
63,96355.0,3752.0,0.35,9.2,4,29.1
62,108683.0,4363.0,0.0,0.8,1,26.2
18,53491.0,2079.0,0.44,0.0,2,52.8
57,110070.0,3444.0,0.0,5.6,1,17.9
61,122724.0,4257.0,0.0,0.9,1,19.1
36,62829.0,1639.0,0.23,1.1,1,30.4
29,77718.0,2453.0,0.0,11.0,2,8.0
25,43803.0,1367.0,0.17,0.2,1,32.1
25,91107.0,2393.0,0.45,3.1,3,44.8
70,102205.0,4384.0,0.03,1.9,1,22.9
62,114759.0,3480.0,0.13,5.5,4,27.1
29,48491.0,1700.0,0.36,9.2,1,49.3
65,105719.0,2312.0,0.0,2.2,2,24.8
50,113186.0,3678.0,0.0,2.8,2,21.3
62,92134.0,3874.0,0.53,20.1,3,30.7
43,114663.0,3610.0,0.12,7.7,1,24.8
56,97121.0,3424.0,0.23,11.4,3,35.8
45,98636.0,3951.0,0.0,2.9,2,16.3
22,62444.0,1850.0,0.37,1.3,1,52.6
25,66856.0,1902.0,0.01,2.7,1,22.0
42,59008.0,1152.0,0.06,6.3,2,21.6
44,75707.0,2731.0,0.2,0.6,1,26.9
63,123540.0,4970.0,0.0,1.6,1,26.7
40,72835.0,2625.0,0.1,0.2,1,21.8
47,88482.0,2311.0,0.03,2.8,3,17.7
62,81189.0,2063.0,0.07,8.8,2,10.1
64,98736.0,2171.0,0.0,0.1,1,24.4
40,94846.0,1729.0,0.47,5.6,2,48.2
66,89961.0,2779.0,0.06,13.5,2,16.7
64,117556.0,2588.0,0.0,1.4,2,23.0
37,77067.0,3059.0,0.04,5.9,3,22.2
35,68461.0,3336.0,0.23,17.0,4,23.2
35,67801.0,1296.0,0.64,16.4,5,45.7
19,45435.0,2110.0,0.34,1.0,1,31.2
21,49170.0,1898.0,0.6,0.5,1,54.6
47,100346.0,4550.0,0.1,0.8,1,19.2
50,83519.0,1823.0,0.08,6.1,2,22.3
53,120714.0,5659.0,0.0,6.5,2,15.8
35,76493.0,3717.0,0.16,5.6,2,24.4
54,86156.0,4040.0,0.14,2.0,2,32.4
36,87800.0,3762.0,0.0,0.9,1,14.6
64,116158.0,2286.0,0.0,4.3,1,8.5
45,59187.0,1422.0,0.13,3.3,1,25.1
57,82883.0,3904.0,0.07,6.5,2,16.9
37,72669.0,1767.0,0.08,2.9,1,24.1
66,85446.0,2414.0,0.13,2.1,2,21.9
50,121358.0,2227.0,0.0,1.7,1,21.2
29,77133.0,2900.0,0.44,1.2,1,41.1
68,111400.0,3948.0,0.04,1.5,1,16.7
32,63259.0,3082.0,0.09,0.5,2,28.3
58,90605.0,4205.0,0.0,2.1,2,18.6
56,67740.0,2271.0,0.14,0.2,2,22.3
19,26807.0,991.0,0.57,1.0,4,48.7
46,113717.0,3462.0,0.12,6.9,2,21.5
58,123204.0,2597.0,0.0,2.0,1,13.3
27,53763.0,2451.0,0.62,5.5,2,53.1
19,66420.0,2324.0,0.2,1.0,2,29.9
68,119196.0,3677.0,0.0,4.4,2,13.1
28,72964.0,1383.0,0.14,10.0,2,26.3
30,44622.0,1733.0,0.3,0.1,1,32.6
27,35277.0,1058.0,0.37,6.7,2,45.1
31,84939.0,2134.0,0.02,13.0,2,13.5
35,42311.0,1942.0,0.27,9.9,5,27.7
68,109377.0,2492.0,0.0,0.9,2,22.2
71,109684.0,3711.0,0.0,2.0,1,19.1
26,54298.0,2345.0,0.25,0.9,1,38.2
74,123517.0,5554.0,0.0,4.6,1,7.6
56,87036.0,3826.0,0.3,6.2,3,37.5
45,89936.0,4187.0,0.18,1.9,1,27.5
20,56117.0,1202.0,0.31,2.0,3,37.6
37,105881.0,5084.0,0.12,5.9,1,23.6
23,36819.0,627.0,0.59,2.7,1,60.9
44,83239.0,2097.0,0.26,9.6,4,21.5
70,120470.0,2345.0,0.07,7.4,4,28.4
19,48954.0,2359.0,0.13,0.3,1,30.9
46,65144.0,2006.0,0.14,4.9,3,26.7
55,114857.0,3121.0,0.01,1.3,1,12.6
20,59054.0,1313.0,0.4,2.0,2,34.5
33,50597.0,1106.0,0.4,15.0,2,33.5
47,92980.0,3452.0,0.01,10.6,4,18.4
57,123923.0,2260.0,0.0,2.6,3,18.6
19,52255.0,1906.0,0.32,1.0,1,41.6
34,70767.0,3007.0,0.05,1.3,1,14.9
58,123120.0,4519.0,0.0,3.8,1,18.2
29,50244.0,2222.0,0.26,0.6,1,40.5
52,118313.0,3018.0,0.0,4.0,3,25.2
60,116594.0,2243.0,0.13,0.0,1,21.4
18,37737.0,1536.0,0.56,0.0,1,51.9
72,106376.0,4709.0,0.02,1.2,4,18.8
62,96528.0,3223.0,0.0,17.7,5,7.5
32,40897.0,1800.0,0.55,6.5,1,53.8
43,85507.0,2730.0,0.19,2.2,1,44.7
54,81616.0,1900.0,0.05,0.5,2,17.0
38,80048.0,2600.0,0.3,3.6,1,38.2
66,89836.0,2144.0,0.02,1.2,2,22.2
48,101445.0,3287.0,0.51,3.8,1,50.2
42,91464.0,1974.0,0.11,9.0,2,28.7
40,67412.0,1540.0,0.37,4.8,6,41.3
41,84595.0,3900.0,0.49,5.0,1,36.3
74,120044.0,2464.0,0.0,3.9,3,10.8
55,118234.0,2854.0,0.0,13.1,2,7.8
45,68513.0,3415.0,0.08,13.4,6,14.1
38,73316.0,2630.0,0.26,3.6,1,33.2
71,105590.0,3822.0,0.08,1.8,1,22.5
60,102672.0,4603.0,0.0,3.1,3,9.3
35,79999.0,2731.0,0.27,1.0,1,27.3
53,83823.0,2017.0,0.25,5.1,3,21.6
52,86938.0,2673.0,0.08,3.5,4,15.1
62,118891.0,4974.0,0.4,0.5,1,48.6
72,136760.0,6257.0,0.0,1.1,3,18.1
26,68603.0,1768.0,0.27,3.3,2,29.7
70,111931.0,2843.0,0.0,10.9,4,4.7
55,92504.0,2552.0,0.0,4.2,3,12.7
47,94622.0,3458.0,0.0,5.7,1,20.0
61,106617.0,2767.0,0.11,2.1,1,27.8
51,66465.0,3087.0,0.16,4.2,1,26.0
49,97386.0,4798.0,0.03,3.0,2,19.1
20,41091.0,1615.0,0.45,2.0,1,37.0
20,32746.0,1605.0,0.24,0.3,1,30.6
45,58975.0,1549.0,0.2,3.4,2,33.0
61,99958.0,4382.0,0.21,1.8,2,28.2
32,53152.0,2088.0,0.65,2.0,2,65.9
58,64705.0,1646.0,0.39,16.2,3,41.1
40,72623.0,1981.0,0.18,1.0,1,28.1
57,91041.0,3000.0,0.22,1.9,1,30.7
28,61351.0,2641.0,0.35,3.6,1,50.0
65,98567.0,4509.0,0.19,9.9,2,30.3
49,116240.0,4394.0,0.0,2.7,4,18.9
74,126560.0,5153.0,0.0,6.8,2,17.3
71,107706.0,2742.0,0.06,9.7,1,19.2
53,92646.0,3833.0,0.56,1.9,1,52.6
50,111220.0,4097.0,0.14,2.5,1,22.0
41,93549.0,2254.0,0.1,2.2,1,22.8
56,76257.0,3686.0,0.39,8.9,4,31.6
51,76586.0,2586.0,0.0,0.2,1,23.5
73,105872.0,4568.0,0.0,1.8,1,18.4
45,77405.0,2646.0,0.31,5.7,2,39.3
54,85869.0,4101.0,0.34,4.2,1,31.6
24,59310.0,1268.0,0.18,2.9,1,36.3
21,66236.0,2310.0,0.07,3.0,2,28.9
54,108340.0,1897.0,0.12,1.1,1,18.9
73,112698.0,2620.0,0.0,2.8,5,16.0
18,27080.0,705.0,0.56,0.0,2,51.7
18,35994.0,1167.0,0.42,0.0,1,38.1
64,99003.0,4357.0,0.16,1.5,2,27.5
37,55724.0,1796.0,0.33,10.1,1,37.2
36,90313.0,3195.0,0.2,5.2,3,26.8
46,67507.0,3204.0,0.04,0.1,1,13.6
27,71656.0,3001.0,0.1,6.4,2,26.3
35,46772.0,858.0,0.38,0.2,1,38.7
45,93858.0,2116.0,0.0,27.0,8,2.4
52,90311.0,1620.0,0.38,10.3,3,46.0
60,124688.0,2365.0,0.0,1.8,2,21.1
64,89827.0,2512.0,0.35,1.5,1,36.3
48,79138.0,3239.0,0.0,2.4,1,12.8
44,77244.0,1917.0,0.5,2.2,1,53.7
28,61312.0,1824.0,0.15,2.3,1,32.4
66,104010.0,3099.0,0.0,1.9,3,16.5
66,104300.0,3791.0,0.0,4.9,1,11.2
55,90854.0,4218.0,0.48,0.9,1,50.0
22,25332.0,1252.0,0.42,4.0,1,46.0
25,74900.0,2758.0,0.21,7.0,1,27.3
51,134117.0,4493.0,0.0,3.2,1,12.8
65,112474.0,4431.0,0.04,9.6,3,17.5
69,95764.0,3729.0,0.31,1.4,1,39.9
73,102082.0,3484.0,0.1,0.1,1,23.3
29,73998.0,3051.0,0.45,4.8,1,45.6
55,101782.0,3363.0,0.12,3.1,2,27.6
18,47336.0,2361.0,0.25,0.0,1,40.7
48,98901.0,1810.0,0.1,11.5,1,17.9
21,24242.0,762.0,0.28,3.0,2,29.8
66,120511.0,3603.0,0.0,5.0,1,17.0
62,107966.0,4572.0,0.04,7.2,1,27.3
67,95461.0,2198.0,0.08,0.4,2,15.9
22,34900.0,1087.0,0.41,0.9,1,32.7
47,88220.0,3523.0,0.34,6.6,1,36.2
73,138709.0,5101.0,0.0,2.8,1,16.6
41,75779.0,2640.0,0.3,3.0,2,35.3
20,41210.0,1284.0,0.37,1.8,1,40.2
28,66469.0,2774.0,0.5,4.7,1,52.6
62,131713.0,5033.0,0.0,1.0,1,19.2
21,61669.0,2826.0,0.57,3.0,3,56.5
43,89691.0,3686.0,0.03,1.0,2,8.9
44,101142.0,2159.0,0.0,0.3,1,17.2
63,112688.0,4205.0,0.24,2.0,2,29.4
71,103485.0,1878.0,0.07,1.3,1,12.1
60,75832.0,2243.0,0.39,11.0,1,37.9
44,68975.0,2097.0,0.09,0.3,1,24.8
59,84229.0,3804.0,0.0,1.0,2,17.2
68,121490.0,2755.0,0.0,4.0,3,17.3
67,122375.0,4665.0,0.0,3.3,1,18.8
23,60234.0,1390.0,0.19,0.2,1,36.5
32,49370.0,2384.0,0.54,0.0,1,55.3
70,140799.0,4832.0,0.0,22.1,8,10.0
47,80157.0,3228.0,0.15,5.4,2,37.8
59,109852.0,4198.0,0.0,2.3,2,15.3
54,95540.0,2559.0,0.0,3.2,2,11.5
54,97930.0,4574.0,0.09,1.5,1,30.6
59,109323.0,4108.0,0.0,2.1,2,28.2
54,84360.0,2841.0,0.2,5.2,1,26.2
